title_link,titles,posted_date,hacking_type,hacking_sub_type
https://thehackernews.com/2023/09/north-koreas-lazarus-group-suspected-in.html,  North Korea's Lazarus Group Suspected in $31 Million CoinEx Heist ,17-09-2023, Cryptocurrency ,Cyber Attack
https://thehackernews.com/2023/09/tiktok-faces-massive-345-million-fine.html,  TikTok Faces Massive €345 Million Fine Over Child Data Violations in E.U. ,16-09-2023, Privacy ,Technology
https://thehackernews.com/2023/09/google-agrees-to-93-million-settlement.html,  Google Agrees to $93 Million Settlement in California's Location-Privacy Lawsuit ,15-09-2023, Privacy ,Online Security
https://thehackernews.com/2023/09/ddos-20-iot-sparks-new-ddos-alert.html,  DDoS 2.0: IoT Sparks New DDoS Alert ,15-09-2023, IoT Security ,Cyber Threat
https://thehackernews.com/2023/09/nodestealer-malware-now-targets.html,  NodeStealer Malware Now Targets Facebook Business Accounts on Multiple Browsers ,15-09-2023, Online Security ,Malware
https://thehackernews.com/2023/09/cybercriminals-combine-phishing-and-ev.html,  Cybercriminals Combine Phishing and EV Certificates to Deliver Ransomware Payloads ,15-09-2023, Ransomware ,Cyber Threat
https://thehackernews.com/2023/09/iranian-nation-state-actors-employ.html,  Iranian Nation-State Actors Employ Password Spray Attacks Targeting Multiple Sectors ,15-09-2023, Cyber Attack ,Password Security
https://thehackernews.com/2023/09/microsoft-uncovers-flaws-in-ncurses.html,  Microsoft Uncovers Flaws in ncurses Library Affecting Linux and macOS Systems ,14-09-2023, Endpoint Security ,Vulnerability
https://thehackernews.com/2023/09/free-download-manager-site-compromised.html,  Free Download Manager Site Compromised to Distribute Linux Malware to Users for 3+ Years ,14-09-2023, Supply Chain ,Malware
https://thehackernews.com/2023/09/avoid-these-5-it-offboarding-pitfalls.html,  Avoid These 5 IT Offboarding Pitfalls ,14-09-2023, SaaS Security ,Cybersecurity
https://thehackernews.com/2023/09/n-ables-take-control-agent.html,  N-Able's Take Control Agent Vulnerability Exposes Windows Systems to Privilege Escalation ,14-09-2023, Vulnerability ,Hacking
https://thehackernews.com/2023/09/russian-journalists-iphone-compromised.html,  Russian Journalist's iPhone Compromised by NSO Group's Zero-Click Spyware ,14-09-2023, Spyware ,Malware
https://thehackernews.com/2023/09/alert-new-kubernetes-vulnerabilities.html,  Alert: New Kubernetes Vulnerabilities Enable Remote Attacks on Windows Endpoints ,13-09-2023, Kubernetes ,Cloud Security
https://thehackernews.com/2023/09/researchers-detail-8-vulnerabilities-in.html,  Researchers Detail 8 Vulnerabilities in Azure HDInsight Analytics Service ,13-09-2023, Vulnerability ,Data Security
https://thehackernews.com/2023/09/webinar-identity-threat-detection.html,  Webinar: Identity Threat Detection & Response (ITDR) – Rips in Your Identity Fabric ,13-09-2023, Threat Detection ,SaaS Security
https://thehackernews.com/2023/09/rust-written-3am-ransomware-sneak-peek.html,  Rust-Written 3AM Ransomware: A Sneak Peek into a New Malware Family ,13-09-2023, Ransomware ,Malware
https://thehackernews.com/2023/09/how-cyberattacks-are-transforming.html,  How Cyberattacks Are Transforming Warfare ,13-09-2023, Cyberwarfare ,Threat Assessment
https://thehackernews.com/2023/09/microsoft-warns-of-new-phishing.html,  Microsoft Warns of New Phishing Campaign Targeting Corporations via Teams Messages ,13-09-2023, Cyber Attack ,Malware
https://thehackernews.com/2023/09/microsoft-releases-patch-for-two-new.html,  Microsoft Releases Patch for Two New Actively Exploited Zero-Days Flaws ,13-09-2023, Endpoint Security ,Zero Day
https://thehackernews.com/2023/09/update-adobe-acrobat-and-reader-to.html,  Update Adobe Acrobat and Reader to Patch Actively Exploited Vulnerability ,13-09-2023, Vulnerability ,Zero Day
https://thehackernews.com/2023/09/mozilla-rushes-to-patch-webp-critical.html,  Mozilla Rushes to Patch WebP Critical Zero-Day Exploit in Firefox and Thunderbird ,13-09-2023, Vulnerability ,Browser Security
https://thehackernews.com/2023/09/critical-github-vulnerability-exposes.html,"  Critical GitHub Vulnerability Exposes 4,000+ Repositories to Repojacking Attack ",12-09-2023, Software Security ,Vulnerability
https://thehackernews.com/2023/09/7-steps-to-kickstart-your-saas-security.html,  7 Steps to Kickstart Your SaaS Security Program ,12-09-2023, SaaS Security ,CISO
https://thehackernews.com/2023/09/sophisticated-phishing-campaign.html,"  Sophisticated Phishing Campaign Deploying Agent Tesla, OriginBotnet, and RedLine Clipper ",12-09-2023, Endpoint Security ,Malware
https://thehackernews.com/2023/09/beware-metastealer-malware-targets.html,  Beware: MetaStealer Malware Targets Apple macOS in Recent Attacks ,12-09-2023, Endpoint Security ,Data Security
https://thehackernews.com/2023/09/google-rushes-to-patch-critical-chrome.html,  Google Rushes to Patch Critical Chrome Vulnerability Exploited in the Wild - Update Now ,12-09-2023, Browser Security ,Zero Day
https://thehackernews.com/2023/09/vietnamese-hackers-deploy-python-based.html,  Vietnamese Hackers Deploy Python-Based Stealer via Facebook Messenger ,11-09-2023, Malware ,Social Media
https://thehackernews.com/2023/09/charming-kitens-new-backdoor-sponsor.html,"  Charming Kitten's New Backdoor 'Sponsor' Targets Brazil, Israel, and U.A.E. ",11-09-2023, Cyber Espionage ,Malware
https://thehackernews.com/2023/09/how-to-prevent-api-breaches-guide-to.html,  How to Prevent API Breaches: A Guide to Robust Security ,11-09-2023, Data Security ,API Security
https://thehackernews.com/2023/09/google-chrome-rolls-out-support-for.html,  Google Chrome Rolls Out Support for 'Privacy Sandbox' to Bid Farewell to Tracking Cookies ,11-09-2023, Privacy ,Online Security
https://thehackernews.com/2023/09/cybercriminals-using-powershell-to.html,  Cybercriminals Using PowerShell to Steal NTLMv2 Hashes from Compromised Windows ,11-09-2023, Endpoint Security ,Malware
https://thehackernews.com/2023/09/new-hijackloader-modular-malware-loader.html,  New HijackLoader Modular Malware Loader Making Waves in the Cybercrime World ,11-09-2023, Cyber Crime ,Malware
https://thehackernews.com/2023/09/millions-infected-by-spyware-hidden-in.html,  Millions Infected by Spyware Hidden in Fake Telegram Apps on Google Play ,09-09-2023, Mobile Security ,Spyware
https://thehackernews.com/2023/09/cybercriminals-weaponizing-legitimate.html,  Cybercriminals Weaponizing Legitimate Advanced Installer Tool in Crypto-Mining Attacks ,09-09-2023, Malware ,Hacking
https://thehackernews.com/2023/09/uk-and-us-sanction-11-russia-based.html,  U.K. and U.S. Sanction 11 Russia-based TrickBot Cybercrime Gang Members ,08-09-2023, Cybercrime ,Malware
https://thehackernews.com/2023/09/apple-rushes-to-patch-zero-day-flaws.html,  Apple Rushes to Patch Zero-Day Flaws Exploited for Pegasus Spyware on iPhones ,08-09-2023, Spyware ,Vulnerability
https://thehackernews.com/2023/09/cisco-issues-urgent-fix-for.html,  Cisco Issues Urgent Fix for Authentication Bypass Bug Affecting BroadWorks Platform ,08-09-2023, Vulnerability ,Network Security
https://thehackernews.com/2023/09/protecting-your-microsoft-iis-servers.html,  Protecting Your Microsoft IIS Servers Against Malware Attacks ,08-09-2023, Server Security ,Penetration Testing
https://thehackernews.com/2023/09/north-korean-hackers-exploit-zero-day.html,  North Korean Hackers Exploit Zero-Day Bug to Target Cybersecurity Researchers ,08-09-2023, Zero Day ,Cyber Attack
https://thehackernews.com/2023/09/cisa-warning-nation-state-hackers.html,   CISA Warning: Nation-State Hackers Exploit Fortinet and Zoho Vulnerabilities ,08-09-2023, Endpoint Security ,Exploit
https://thehackernews.com/2023/09/mac-users-beware-malvertising-campaign.html,  Mac Users Beware: Malvertising Campaign Spreads Atomic Stealer macOS Malware ,07-09-2023, Malvertising ,Endpoint Security
https://thehackernews.com/2023/09/the-state-of-virtual-ciso-report.html,  The State of the Virtual CISO Report: MSP/MSSP Security Strategies for 2024 ,07-09-2023, Virtual CISO ,Cybersecurity
https://thehackernews.com/2023/09/alert-apache-superset-vulnerabilities.html,  Alert: Apache Superset Vulnerabilities Expose Servers to Remote Code Execution Attacks ,07-09-2023, Server Security ,Vulnerability
https://thehackernews.com/2023/09/mirai-botnet-variant-pandora-hijacks.html,  Mirai Botnet Variant 'Pandora' Hijacks Android TVs for Cyberattacks ,07-09-2023, Botnet ,Cyber Threat
https://thehackernews.com/2023/09/outlook-breach-microsoft-reveals-how.html,  Outlook Hack: Microsoft Reveals How a Crash Dump Led to a Major Security Breach ,07-09-2023, Cyber Attack ,Email Hacking
https://thehackernews.com/2023/09/zero-day-alert-latest-android-patch.html,  Zero-Day Alert: Latest Android Patch Update Includes Fix for Newly Actively Exploited Flaw ,06-09-2023, Zero Day ,Mobile Security
https://thehackernews.com/2023/09/alert-phishing-campaigns-deliver-new.html,  Alert: Phishing Campaigns Deliver New SideTwist Backdoor and Agent Tesla Variant ,06-09-2023, Cyber Threat ,Malware
https://thehackernews.com/2023/09/9-alarming-vulnerabilities-uncovered-in.html,  9 Alarming Vulnerabilities Uncovered in SEL's Power Management Products ,06-09-2023, Vulnerability ,ICS
https://thehackernews.com/2023/09/w3ll-store-how-secret-phishing.html,"  W3LL Store: How a Secret Phishing Syndicate Targets 8,000+ Microsoft 365 Accounts ",06-09-2023, Cyber Crime ,Email Security
https://thehackernews.com/2023/09/ukraines-cert-thwarts-apt28s.html,  Ukraine's CERT Thwarts APT28's Cyberattack on Critical Energy Infrastructure ,06-09-2023, Cyber Attack ,Critical Infrastructure
https://thehackernews.com/2023/09/new-blister-malware-update-fuelling.html,  New BLISTER Malware Update Fuelling Stealthy Network Infiltration ,05-09-2023, Cyber Threat ,Malware
https://thehackernews.com/2023/09/new-python-variant-of-chaes-malware.html,  New Python Variant of Chaes Malware Targets Banking and Logistics Industries ,05-09-2023, Cyber Threat ,Malware
https://thehackernews.com/2023/09/way-too-vulnerable-join-this-webinar-to.html,  Way Too Vulnerable: Join this Webinar to Understand and Strengthen Identity Attack Surface ,05-09-2023, Attack Surface ,Identity Threats
https://thehackernews.com/2023/09/key-cybersecurity-tools-that-can.html,  Key Cybersecurity Tools That Can Mitigate the Cost of a Breach ,05-09-2023, Data Breach ,Password Security
https://thehackernews.com/2023/09/researchers-warn-of-cyber-weapons-used.html,  Researchers Warn of Cyber Weapons Used by Lazarus Group's Andariel Cluster ,05-09-2023, Cyber Attack ,Malware
https://thehackernews.com/2023/09/meta-takes-down-thousands-of-accounts.html,  Meta Takes Down Thousands of Accounts Involved in Disinformation Ops from China and Russia ,05-09-2023, Social Media ,Disinformation
https://thehackernews.com/2023/09/hackers-exploit-minio-storage-system.html,  Hackers Exploit MinIO Storage System Vulnerabilities to Compromise Servers ,04-09-2023, Vulnerability ,Server Security
https://thehackernews.com/2023/09/x-twitter-to-collect-biometric-data.html,  X (Twitter) to Collect Biometric Data from Premium Users to Combat Impersonation ,04-09-2023, Privacy ,Biometrics
https://thehackernews.com/2023/09/everything-you-wanted-to-know-about-ai.html,  Everything You Wanted to Know About AI Security but Were Afraid to Ask ,04-09-2023, Artificial Intelligence ,Cyber Security
https://thehackernews.com/2023/09/vietnamese-cybercriminals-targeting.html,  Vietnamese Cybercriminals Targeting Facebook Business Accounts with Malvertising ,04-09-2023, Malvertising ,Social Media
https://thehackernews.com/2023/09/beware-of-maldoc-in-pdf-new-polyglot.html,  Beware of MalDoc in PDF: A New Polyglot Attack Allowing Attackers to Evade Antivirus ,04-09-2023, Cyber Threat ,Malware
https://thehackernews.com/2023/09/chinese-speaking-cybercriminals-launch.html,  Chinese-Speaking Cybercriminals Launch Large-Scale iMessage Smishing Campaign in U.S. ,04-09-2023, Financial Fraud ,Phishing
https://thehackernews.com/2023/09/poc-exploit-released-for-critical.html,  PoC Exploit Released for Critical VMware Aria's SSH Auth Bypass Vulnerability ,03-09-2023, Network Security ,Vulnerability
https://thehackernews.com/2023/09/okta-warns-of-social-engineering.html,  Okta Warns of Social Engineering Attacks Targeting Super Administrator Privileges ,02-09-2023, Cyber Attack ,Social Engineering
https://thehackernews.com/2023/09/threat-actors-targeting-microsoft-sql.html,  Threat Actors Targeting Microsoft SQL Servers to Deploy FreeWorld Ransomware ,01-09-2023, Database Security ,Ransomware
https://thehackernews.com/2023/09/russian-state-backed-infamous-chisel.html,  Russian State-Backed 'Infamous Chisel' Android Malware Targets Ukrainian Military ,01-09-2023, Cyber Espionage ,Malware
https://thehackernews.com/2023/09/classiscam-scam-as-service-raked-645.html,  Classiscam Scam-as-a-Service Raked $64.5 Million During the COVID-19 Pandemic ,01-09-2023, Cyber Crime ,Online Scam
https://thehackernews.com/2023/08/sapphirestealer-malware-gateway-to.html,  SapphireStealer Malware: A Gateway to Espionage and Ransomware Operations ,31-08-2023, Malware ,Cyber Threat
https://thehackernews.com/2023/08/north-korean-hackers-deploy-new.html,  North Korean Hackers Deploy New Malicious Python Packages in PyPI Repository ,31-08-2023, Malware,Supply Chain
https://thehackernews.com/2023/08/earth-estries-espionage-campaign.html,  Earth Estries' Espionage Campaign Targets Governments and Tech Titans Across Continents ,31-08-2023, Cyber Attack ,Hacking
https://thehackernews.com/2023/08/hackers-can-exploit-windows-container.html,  Hackers Can Exploit Windows Container Isolation Framework to Bypass Endpoint Security ,30-08-2023, Malware ,Endpoint Security
https://thehackernews.com/2023/08/mmrat-android-trojan-executes-remote.html,  MMRat Android Trojan Executes Remote Financial Fraud Through Accessibility Feature ,30-08-2023, Mobile Security ,Malware
https://thehackernews.com/2023/08/china-linked-badbazaar-android-spyware.html,  China-Linked BadBazaar Android Spyware Targeting Signal and Telegram Users ,30-08-2023, Mobile Security ,Privacy
https://thehackernews.com/2023/08/how-to-prevent-chatgpt-from-stealing.html,  How to Prevent ChatGPT From Stealing Your Content & Traffic ,30-08-2023, Artificial Intelligence ,Cyber Threat
https://thehackernews.com/2023/08/malicious-npm-packages-aim-to-target.html,  Malicious npm Packages Aim to Target Developers for Source Code Theft ,30-08-2023, Software Security ,Malware
https://thehackernews.com/2023/08/alert-juniper-firewalls-openfire-and.html,"  Alert: Juniper Firewalls, Openfire, and Apache RocketMQ Under Attack from New Exploits ",30-08-2023, Cyber Attack ,Vulnerability 
https://thehackernews.com/2023/08/critical-vulnerability-alert-vmware.html,  Critical Vulnerability Alert: VMware Aria Operations Networks at Risk from Remote Attacks ,30-08-2023, Vulnerability ,Network Security
https://thehackernews.com/2023/08/fbi-dismantles-qakbot-malware-frees.html,"  FBI Dismantles QakBot Malware, Frees 700,000 Computers, Seizes $8.6 Million ",30-08-2023, Malware ,Cyber Crime
https://thehackernews.com/2023/08/chinese-hacking-group-exploits.html,"  Chinese Hacking Group Exploits Barracuda Zero-Day to Target Government, Military, and Telecom ",29-08-2023, Network Security ,Zero Day
https://thehackernews.com/2023/08/darkgate-malware-activity-spikes-as.html,  DarkGate Malware Activity Spikes as Developer Rents Out Malware to Affiliates ,29-08-2023, Malware ,Cyber Threat
