title_link,titles,posted_date,hacking_type,text_loc
https://thehackernews.com/2023/09/nodestealer-malware-now-targets.html,  NodeStealer Malware Now Targets Facebook Business Accounts on Multiple Browsers ," Sep 15, 2023", Online Security / Malware, An ongoing campaign is targeting Facebook Business accounts with bogus messages to harvest victims' credentials using a variant of the Python-based  NodeStealer  and potentially take over their accounts for follow-on malicious activities. 
https://thehackernews.com/2023/09/cybercriminals-combine-phishing-and-ev.html,  Cybercriminals Combine Phishing and EV Certificates to Deliver Ransomware Payloads ," Sep 15, 2023", Ransomware / Cyber Threat, The threat actors behind RedLine and Vidar information stealers have been observed pivoting to ransomware through phishing campaigns that spread initial payloads signed with Extended Validation ( EV ) code signing certificates.
https://thehackernews.com/2023/09/iranian-nation-state-actors-employ.html,  Iranian Nation-State Actors Employ Password Spray Attacks Targeting Multiple Sectors ," Sep 15, 2023", Cyber Attack / Password Security," Iranian nation-state actors have been conducting password spray attacks against thousands of organizations globally between February and July 2023, new findings from Microsoft reveal."
https://thehackernews.com/2023/09/microsoft-uncovers-flaws-in-ncurses.html,  Microsoft Uncovers Flaws in ncurses Library Affecting Linux and macOS Systems ," Sep 14, 2023", Endpoint Security / Vulnerability, A set of memory corruption flaws have been discovered in the  ncurses  (short for  new curses ) programming library that could be exploited by threat actors to run malicious code on vulnerable Linux and macOS systems.
https://thehackernews.com/2023/09/free-download-manager-site-compromised.html,  Free Download Manager Site Compromised to Distribute Linux Malware to Users for 3+ Years ," Sep 14, 2023", Supply Chain / Malware, A download manager site served Linux users malware that stealthily stole passwords and other sensitive information for more than three years as part of a supply chain attack.
https://thehackernews.com/2023/09/avoid-these-5-it-offboarding-pitfalls.html,  Avoid These 5 IT Offboarding Pitfalls ," Sep 14, 2023", SaaS Security / Cybersecurity," Employee offboarding is no one's favorite task, yet it is a critical IT process that needs to be executed diligently and efficiently. That's easier said than done, especially considering that IT organizations have less visibility and control over employees' IT use than ever. Today, employees can easily adopt new cloud and SaaS applications whenever and wherever they want, and the old IT offboarding playbook of ""disable AD account, forward email, recover and wipe device, and call it a day"" is no longer enough. "
https://thehackernews.com/2023/09/n-ables-take-control-agent.html,  N-Able's Take Control Agent Vulnerability Exposes Windows Systems to Privilege Escalation ," Sep 14, 2023", Vulnerability / Hacking, A high-severity security flaw has been disclosed in N-Able's Take Control Agent that could be exploited by a local unprivileged attacker to gain SYSTEM privileges.
https://thehackernews.com/2023/09/russian-journalists-iphone-compromised.html,  Russian Journalist's iPhone Compromised by NSO Group's Zero-Click Spyware ," Sep 14, 2023", Spyware / Malware," The iPhone belonging to Galina Timchenko, a prominent Russian journalist and critic of the government, was compromised with NSO Group's Pegasus spyware, a new collaborative investigation from  Access Now  and the  Citizen Lab  has revealed."
https://thehackernews.uk/state-of-ai-cloud-2024,,,,
https://thehackernews.com/2024/02/hands-on-review-myrror-security-code.html,  Hands-on Review: Myrror Security Code-Aware and Attack-Aware SCA ," Feb 09, 2024", Static Code Analysis, 
https://thehackernews.com/2023/09/alert-new-kubernetes-vulnerabilities.html,  Alert: New Kubernetes Vulnerabilities Enable Remote Attacks on Windows Endpoints ," Sep 13, 2023", Kubernetes / Cloud Security, Three interrelated high-severity security flaws discovered in Kubernetes could be exploited to achieve remote code execution with elevated privileges on Windows endpoints within a cluster.
https://thehackernews.com/2023/09/researchers-detail-8-vulnerabilities-in.html,  Researchers Detail 8 Vulnerabilities in Azure HDInsight Analytics Service ," Sep 13, 2023", Vulnerability / Data Security, More details have emerged about a set of now-patched cross-site scripting (XSS) flaws in the  Microsoft Azure HDInsight  open-source analytics service that could be weaponized by a threat actor to carry out malicious activities.
https://thehackernews.com/2023/09/webinar-identity-threat-detection.html,  Webinar: Identity Threat Detection & Response (ITDR) – Rips in Your Identity Fabric ," Sep 13, 2023", Threat Detection / SaaS Security," In today's digital age, SaaS applications have become the backbone of modern businesses. They streamline operations, enhance productivity, and foster innovation. But with great power comes great responsibility. As organizations integrate more SaaS applications into their workflows, they inadvertently open the door to a new era of security threats. The stakes? Your invaluable data and the trust of your stakeholders."
https://thehackernews.com/2023/09/rust-written-3am-ransomware-sneak-peek.html,  Rust-Written 3AM Ransomware: A Sneak Peek into a New Malware Family ," Sep 13, 2023", Ransomware / Malware, A new ransomware family called  3AM  has emerged in the wild after it was detected in a single incident in which an unidentified affiliate deployed the strain following an unsuccessful attempt to deliver LockBit (attributed to Bitwise  Spider  or  Syrphid ) in the target network.
https://thehackernews.com/2023/09/how-cyberattacks-are-transforming.html,  How Cyberattacks Are Transforming Warfare ," Sep 13, 2023", Cyberwarfare / Threat Assessment," There is a new battlefield. It is global and challenging to defend. What began with a high-profile incident back in 2007, when Estonia was hit by hackers targeting its government and commercial sector, has evolved into cyber warfare that is being waged constantly worldwide. Today, cyberattacks have become the norm, transforming how we think about war and international conflict as a whole. "
https://thehackernews.com/2023/09/microsoft-warns-of-new-phishing.html,  Microsoft Warns of New Phishing Campaign Targeting Corporations via Teams Messages ," Sep 13, 2023", Cyber Attack / Malware, Microsoft is warning of a new phishing campaign undertaken by an initial access broker that involves using Teams messages as lures to infiltrate corporate networks.
https://thehackernews.com/2023/09/microsoft-releases-patch-for-two-new.html,  Microsoft Releases Patch for Two New Actively Exploited Zero-Days Flaws ," Sep 13, 2023", Endpoint Security / Zero Day," Microsoft has released software fixes to  remediate 59 bugs  spanning its product portfolio, including two zero-day flaws that have been actively exploited by malicious cyber actors."
https://thehackernews.com/2023/09/update-adobe-acrobat-and-reader-to.html,  Update Adobe Acrobat and Reader to Patch Actively Exploited Vulnerability ," Sep 13, 2023", Vulnerability / Zero Day, Adobe's  Patch Tuesday update  for September 2023 comes with a patch for a critical actively exploited security flaw in Acrobat and Reader that could permit an attacker to execute malicious code on susceptible systems.
https://thehackernews.uk/state-of-ai-cloud-2024,,,,
https://thehackernews.com/2023/09/mozilla-rushes-to-patch-webp-critical.html,  Mozilla Rushes to Patch WebP Critical Zero-Day Exploit in Firefox and Thunderbird ," Sep 13, 2023", Vulnerability / Browser Security," Mozilla on Tuesday released security updates to resolve a critical zero-day vulnerability in Firefox and Thunderbird that has been actively exploited in the wild, a day after Google released a fix for the issue in its Chrome browser."
https://thehackernews.com/2024/02/hands-on-review-myrror-security-code.html,  Hands-on Review: Myrror Security Code-Aware and Attack-Aware SCA ," Feb 09, 2024", Static Code Analysis, 
https://thehackernews.com/2023/09/critical-github-vulnerability-exposes.html,"  Critical GitHub Vulnerability Exposes 4,000+ Repositories to Repojacking Attack "," Sep 12, 2023", Software Security / Vulnerability," A new vulnerability disclosed in GitHub could have exposed thousands of repositories at risk of repojacking attacks, new findings show."
https://thehackernews.com/2023/09/7-steps-to-kickstart-your-saas-security.html,  7 Steps to Kickstart Your SaaS Security Program ," Sep 12, 2023", SaaS Security / CISO," SaaS applications are the backbone of modern businesses, constituting a staggering 70% of total software usage. Applications like Box, Google Workplace, and Microsoft 365 are integral to daily operations. This widespread adoption has transformed them into potential breeding grounds for cyber threats. Each SaaS application presents unique security challenges, and the landscape constantly evolves as vendors enhance their security features. Moreover, the dynamic nature of user governance, including onboarding, deprovisioning, and role adjustments, further complicates the security equation."
https://thehackernews.com/2023/09/chinese-redfly-group-compromised.html,  Chinese Redfly Group Compromised a Nation's Critical Grid in 6-Month ShadowPad Campaign ," Sep 12, 2023", Critical Infrastructure Security, A threat actor called  Redfly  has been linked to a compromise of a national grid located in an unnamed Asian country for as long as six months earlier this year using a known malware referred to as  ShadowPad .
https://thehackernews.com/2023/09/sophisticated-phishing-campaign.html,"  Sophisticated Phishing Campaign Deploying Agent Tesla, OriginBotnet, and RedLine Clipper "," Sep 12, 2023", Endpoint Security / Malware," A sophisticated phishing campaign is using a Microsoft Word document lure to distribute a trifecta of threats, namely Agent Tesla, OriginBotnet, and RedLine Clipper, to gather a wide range of information from compromised Windows machines."
https://thehackernews.com/2023/09/beware-metastealer-malware-targets.html,  Beware: MetaStealer Malware Targets Apple macOS in Recent Attacks ," Sep 12, 2023", Endpoint Security / Data Security," A new information stealer malware called  MetaStealer  has set its sights on Apple macOS, making the latest in a growing list of stealer families focused on the operating system after  MacStealer ,  Pureland ,  Atomic Stealer , and  Realst ."
