title_link,titles,posted_date,hacking_type,hacking_sub_type,hacking_subtype
https://thehackernews.com/2023/09/iranian-nation-state-actor-oilrig.html,  Iranian Nation-State Actor OilRig Targets Israeli Organizations ,2023-09-22, Cyber Attack ,Malware,Malware
https://thehackernews.com/2023/09/high-severity-flaws-uncovered-in.html,  High-Severity Flaws Uncovered in Atlassian Products and ISC BIND Server ,2023-09-22, Server Security ,Vulnerability,Vulnerability
https://thehackernews.com/2023/09/mysterious-sandman-threat-actor-targets.html,  Mysterious 'Sandman' Threat Actor Targets Telecom Providers Across Three Continents ,2023-09-21, Telecom Security ,Cyber Attack,Cyber Attack
https://thehackernews.com/2023/09/researchers-raise-red-flag-on-p2pinfect.html,  Researchers Raise Red Flag on P2PInfect Malware with 600x Activity Surge ,2023-09-21, Botnet ,Cyber Threat,Cyber Threat
https://thehackernews.com/2023/09/the-rise-of-malicious-app.html,  The Rise of the Malicious App ,2023-09-21, SaaS Security ,App Security,App Security
https://thehackernews.com/2023/09/china-accuses-us-of-decade-long-cyber.html,  China Accuses U.S. of Decade-Long Cyber Espionage Campaign Against Huawei Servers ,2023-09-21, Cyber Espionage ,Spyware,Spyware
https://thehackernews.com/2023/09/cyber-group-gold-melody-selling.html,  Cyber Group 'Gold Melody' Selling Compromised Access to Ransomware Attackers ,2023-09-21, Cyber Threat ,Ransomware,Ransomware
https://thehackernews.com/2023/09/ukrainian-hacker-suspected-to-be-behind.html,"  Ukrainian Hacker Suspected to be Behind ""Free Download Manager"" Malware Attack ",2023-09-21, Supply Chain ,Malware,Malware
https://thehackernews.com/2023/09/beware-fake-exploit-for-winrar.html,  Beware: Fake Exploit for WinRAR Vulnerability on GitHub Infects Users with Venom RAT ,2023-09-21, Vulnerability ,Exploit,Exploit
https://thehackernews.com/2023/09/finnish-authorities-dismantle-notorious.html,  Finnish Authorities Dismantle Notorious PIILOPUOTI Dark Web Drug Marketplace ,2023-09-20, Cyber Crime ,Dark Web,Dark Web
https://thehackernews.com/2023/09/critical-security-flaws-exposed-in.html,  Critical Security Flaws Exposed in Nagios XI Network Monitoring Software  ,2023-09-20, Network Security ,Vulnerability,Vulnerability
https://thehackernews.com/2023/09/fresh-wave-of-malicious-npm-packages.html,  Fresh Wave of Malicious npm Packages Threaten Kubernetes Configs and SSH Keys ,2023-09-20, Kubernetes ,Supply Chain Attack,Supply Chain Attack
https://thehackernews.com/2023/09/sophisticated-phishing-campaign_20.html,  Sophisticated Phishing Campaign Targeting Chinese Users with ValleyRAT and Gh0st RAT ,2023-09-20, Malware Attack ,Cyber Threat,Cyber Threat
https://thehackernews.com/2023/09/signal-messenger-introduces-pqxdh.html,  Signal Messenger Introduces PQXDH Quantum-Resistant Encryption ,2023-09-20, Encryption ,Privacy,Privacy
https://thehackernews.com/2023/09/gitlab-releases-urgent-security-patches.html,  GitLab Releases Urgent Security Patches for Critical Vulnerability ,2023-09-20, Vulnerability ,Software Security,Software Security
https://thehackernews.com/2023/09/trend-micro-releases-urgent-fix-for.html,  Trend Micro Releases Urgent Fix for Actively Exploited Critical Security Vulnerability ,2023-09-20, Zero Day ,Vulnerability,Vulnerability
https://thehackernews.com/2023/09/shroudedsnoopers-httpsnoop-backdoor.html,  ShroudedSnooper's HTTPSnoop Backdoor Targets Middle East Telecom Companies ,2023-09-19, Malware ,Cyber Threat,Cyber Threat
https://thehackernews.com/2023/09/operation-rusty-flag-azerbaijan.html,  Operation Rusty Flag: Azerbaijan Targeted in New Rust-Based Malware Campaign ,2023-09-19, Cyber Attack ,Threat Intel,Threat Intel
https://thehackernews.com/2023/09/inside-code-of-new-xworm-variant.html,  Inside XWorm: Malware Analysts Decode the Stealthy Tactics of the Latest Variant ,2023-09-19, Malware Analysis ,Cyber Threat,Cyber Threat
https://thehackernews.com/2023/09/earth-luscas-new-sprysocks-linux.html,  Earth Lusca's New SprySOCKS Linux Backdoor Targets Government Entities ,2023-09-19, Endpoint Security ,Malware,Malware
https://thehackernews.com/2023/09/live-webinar-overcoming-generative-ai.html,  Live Webinar: Overcoming Generative AI Data Leakage Risks ,2023-09-19, Artificial Intelligence ,Browser Security,Browser Security
https://thehackernews.com/2023/09/microsoft-ai-researchers-accidentally.html,  Microsoft AI Researchers Accidentally Expose 38 Terabytes of Confidential Data ,2023-09-19, Data Safety ,Cybersecurity,Cybersecurity
https://thehackernews.com/2023/09/over-12000-juniper-firewalls-found.html,"  Nearly 12,000 Juniper Firewalls Found Vulnerable to Recently Disclosed RCE Vulnerability ",2023-09-19, Network Security ,Exploit,Exploit
https://thehackernews.com/2023/09/transparent-tribe-uses-fake-youtube.html,  Transparent Tribe Uses Fake YouTube Android Apps to Spread CapraRAT Malware ,2023-09-19, Mobile Security ,Malware,Malware
https://thehackernews.com/2023/09/new-ambersquid-cryptojacking-operation.html,  New AMBERSQUID Cryptojacking Operation Targets Uncommon AWS Services ,2023-09-18, Cloud Security ,Cryptocurrecy,Cryptocurrecy
https://thehackernews.com/2023/09/think-your-mfa-and-pam-solutions.html,  Think Your MFA and PAM Solutions Protect You? Think Again ,2023-09-18, Identity Threat ,Attack Surface,Attack Surface
https://thehackernews.com/2023/09/hook-new-android-banking-trojan-that.html,  Hook: New Android Banking Trojan That Expands on ERMAC's Legacy ,2023-09-18, Mobile Security ,Banking Trojan,Banking Trojan
https://thehackernews.com/2023/09/retool-falls-victim-to-sms-based.html,  Retool Falls Victim to SMS-Based Phishing Attack Affecting 27 Cloud Clients ,2023-09-18, Cyber Attack ,Data Breach,Data Breach
https://thehackernews.com/2023/09/financially-motivated-unc3944-threat.html,  Financially Motivated UNC3944 Threat Actor Shifts Focus to Ransomware Attacks ,2023-09-18, Threat Intelligence ,Ransomware,Ransomware
https://thehackernews.com/2023/09/north-koreas-lazarus-group-suspected-in.html,  North Korea's Lazarus Group Suspected in $31 Million CoinEx Heist ,2023-09-17, Cryptocurrency ,Cyber Attack,Cyber Attack
https://thehackernews.com/2023/09/tiktok-faces-massive-345-million-fine.html,  TikTok Faces Massive €345 Million Fine Over Child Data Violations in E.U. ,2023-09-16, Privacy ,Technology,Technology
https://thehackernews.com/2023/09/google-agrees-to-93-million-settlement.html,  Google Agrees to $93 Million Settlement in California's Location-Privacy Lawsuit ,2023-09-15, Privacy ,Online Security,Online Security
https://thehackernews.com/2023/09/ddos-20-iot-sparks-new-ddos-alert.html,  DDoS 2.0: IoT Sparks New DDoS Alert ,2023-09-15, IoT Security ,Cyber Threat,Cyber Threat
https://thehackernews.com/2023/09/nodestealer-malware-now-targets.html,  NodeStealer Malware Now Targets Facebook Business Accounts on Multiple Browsers ,2023-09-15, Online Security ,Malware,Malware
https://thehackernews.com/2023/09/cybercriminals-combine-phishing-and-ev.html,  Cybercriminals Combine Phishing and EV Certificates to Deliver Ransomware Payloads ,2023-09-15, Ransomware ,Cyber Threat,Cyber Threat
https://thehackernews.com/2023/09/iranian-nation-state-actors-employ.html,  Iranian Nation-State Actors Employ Password Spray Attacks Targeting Multiple Sectors ,2023-09-15, Cyber Attack ,Password Security,Password Security
https://thehackernews.com/2023/09/microsoft-uncovers-flaws-in-ncurses.html,  Microsoft Uncovers Flaws in ncurses Library Affecting Linux and macOS Systems ,2023-09-14, Endpoint Security ,Vulnerability,Vulnerability
https://thehackernews.com/2023/09/free-download-manager-site-compromised.html,  Free Download Manager Site Compromised to Distribute Linux Malware to Users for 3+ Years ,2023-09-14, Supply Chain ,Malware,Malware
https://thehackernews.com/2023/09/avoid-these-5-it-offboarding-pitfalls.html,  Avoid These 5 IT Offboarding Pitfalls ,2023-09-14, SaaS Security ,Cybersecurity,Cybersecurity
https://thehackernews.com/2023/09/n-ables-take-control-agent.html,  N-Able's Take Control Agent Vulnerability Exposes Windows Systems to Privilege Escalation ,2023-09-14, Vulnerability ,Hacking,Hacking
https://thehackernews.com/2023/09/russian-journalists-iphone-compromised.html,  Russian Journalist's iPhone Compromised by NSO Group's Zero-Click Spyware ,2023-09-14, Spyware ,Malware,Malware
https://thehackernews.com/2023/09/alert-new-kubernetes-vulnerabilities.html,  Alert: New Kubernetes Vulnerabilities Enable Remote Attacks on Windows Endpoints ,2023-09-13, Kubernetes ,Cloud Security,Cloud Security
https://thehackernews.com/2023/09/researchers-detail-8-vulnerabilities-in.html,  Researchers Detail 8 Vulnerabilities in Azure HDInsight Analytics Service ,2023-09-13, Vulnerability ,Data Security,Data Security
https://thehackernews.com/2023/09/webinar-identity-threat-detection.html,  Webinar: Identity Threat Detection & Response (ITDR) – Rips in Your Identity Fabric ,2023-09-13, Threat Detection ,SaaS Security,SaaS Security
https://thehackernews.com/2023/09/rust-written-3am-ransomware-sneak-peek.html,  Rust-Written 3AM Ransomware: A Sneak Peek into a New Malware Family ,2023-09-13, Ransomware ,Malware,Malware
https://thehackernews.com/2023/09/how-cyberattacks-are-transforming.html,  How Cyberattacks Are Transforming Warfare ,2023-09-13, Cyberwarfare ,Threat Assessment,Threat Assessment
https://thehackernews.com/2023/09/microsoft-warns-of-new-phishing.html,  Microsoft Warns of New Phishing Campaign Targeting Corporations via Teams Messages ,2023-09-13, Cyber Attack ,Malware,Malware
https://thehackernews.com/2023/09/microsoft-releases-patch-for-two-new.html,  Microsoft Releases Patch for Two New Actively Exploited Zero-Days Flaws ,2023-09-13, Endpoint Security ,Zero Day,Zero Day
https://thehackernews.com/2023/09/update-adobe-acrobat-and-reader-to.html,  Update Adobe Acrobat and Reader to Patch Actively Exploited Vulnerability ,2023-09-13, Vulnerability ,Zero Day,Zero Day
https://thehackernews.com/2023/09/mozilla-rushes-to-patch-webp-critical.html,  Mozilla Rushes to Patch WebP Critical Zero-Day Exploit in Firefox and Thunderbird ,2023-09-13, Vulnerability ,Browser Security,Browser Security
https://thehackernews.com/2023/09/critical-github-vulnerability-exposes.html,"  Critical GitHub Vulnerability Exposes 4,000+ Repositories to Repojacking Attack ",2023-09-12, Software Security ,Vulnerability,Vulnerability
https://thehackernews.com/2023/09/7-steps-to-kickstart-your-saas-security.html,  7 Steps to Kickstart Your SaaS Security Program ,2023-09-12, SaaS Security ,CISO,CISO
https://thehackernews.com/2023/09/sophisticated-phishing-campaign.html,"  Sophisticated Phishing Campaign Deploying Agent Tesla, OriginBotnet, and RedLine Clipper ",2023-09-12, Endpoint Security ,Malware,Malware
https://thehackernews.com/2023/09/beware-metastealer-malware-targets.html,  Beware: MetaStealer Malware Targets Apple macOS in Recent Attacks ,2023-09-12, Endpoint Security ,Data Security,Data Security
https://thehackernews.com/2023/09/google-rushes-to-patch-critical-chrome.html,  Google Rushes to Patch Critical Chrome Vulnerability Exploited in the Wild - Update Now ,2023-09-12, Browser Security ,Zero Day,Zero Day
https://thehackernews.com/2023/09/vietnamese-hackers-deploy-python-based.html,  Vietnamese Hackers Deploy Python-Based Stealer via Facebook Messenger ,2023-09-11, Malware ,Social Media,Social Media
https://thehackernews.com/2023/09/charming-kitens-new-backdoor-sponsor.html,"  Charming Kitten's New Backdoor 'Sponsor' Targets Brazil, Israel, and U.A.E. ",2023-09-11, Cyber Espionage ,Malware,Malware
https://thehackernews.com/2023/09/how-to-prevent-api-breaches-guide-to.html,  How to Prevent API Breaches: A Guide to Robust Security ,2023-09-11, Data Security ,API Security,API Security
https://thehackernews.com/2023/09/google-chrome-rolls-out-support-for.html,  Google Chrome Rolls Out Support for 'Privacy Sandbox' to Bid Farewell to Tracking Cookies ,2023-09-11, Privacy ,Online Security,Online Security
https://thehackernews.com/2023/09/cybercriminals-using-powershell-to.html,  Cybercriminals Using PowerShell to Steal NTLMv2 Hashes from Compromised Windows ,2023-09-11, Endpoint Security ,Malware,Malware
https://thehackernews.com/2023/09/new-hijackloader-modular-malware-loader.html,  New HijackLoader Modular Malware Loader Making Waves in the Cybercrime World ,2023-09-11, Cyber Crime ,Malware,Malware
https://thehackernews.com/2023/09/millions-infected-by-spyware-hidden-in.html,  Millions Infected by Spyware Hidden in Fake Telegram Apps on Google Play ,2023-09-09, Mobile Security ,Spyware,Spyware
https://thehackernews.com/2023/09/cybercriminals-weaponizing-legitimate.html,  Cybercriminals Weaponizing Legitimate Advanced Installer Tool in Crypto-Mining Attacks ,2023-09-09, Malware ,Hacking,Hacking
https://thehackernews.com/2023/09/uk-and-us-sanction-11-russia-based.html,  U.K. and U.S. Sanction 11 Russia-based TrickBot Cybercrime Gang Members ,2023-09-08, Cybercrime ,Malware,Malware
https://thehackernews.com/2023/09/apple-rushes-to-patch-zero-day-flaws.html,  Apple Rushes to Patch Zero-Day Flaws Exploited for Pegasus Spyware on iPhones ,2023-09-08, Spyware ,Vulnerability,Vulnerability
https://thehackernews.com/2023/09/cisco-issues-urgent-fix-for.html,  Cisco Issues Urgent Fix for Authentication Bypass Bug Affecting BroadWorks Platform ,2023-09-08, Vulnerability ,Network Security,Network Security
https://thehackernews.com/2023/09/protecting-your-microsoft-iis-servers.html,  Protecting Your Microsoft IIS Servers Against Malware Attacks ,2023-09-08, Server Security ,Penetration Testing,Penetration Testing
https://thehackernews.com/2023/09/north-korean-hackers-exploit-zero-day.html,  North Korean Hackers Exploit Zero-Day Bug to Target Cybersecurity Researchers ,2023-09-08, Zero Day ,Cyber Attack,Cyber Attack
https://thehackernews.com/2023/09/cisa-warning-nation-state-hackers.html,   CISA Warning: Nation-State Hackers Exploit Fortinet and Zoho Vulnerabilities ,2023-09-08, Endpoint Security ,Exploit,Exploit
https://thehackernews.com/2023/09/mac-users-beware-malvertising-campaign.html,  Mac Users Beware: Malvertising Campaign Spreads Atomic Stealer macOS Malware ,2023-09-07, Malvertising ,Endpoint Security,Endpoint Security
https://thehackernews.com/2023/09/the-state-of-virtual-ciso-report.html,  The State of the Virtual CISO Report: MSP/MSSP Security Strategies for 2024 ,2023-09-07, Virtual CISO ,Cybersecurity,Cybersecurity
https://thehackernews.com/2023/09/alert-apache-superset-vulnerabilities.html,  Alert: Apache Superset Vulnerabilities Expose Servers to Remote Code Execution Attacks ,2023-09-07, Server Security ,Vulnerability,Vulnerability
https://thehackernews.com/2023/09/mirai-botnet-variant-pandora-hijacks.html,  Mirai Botnet Variant 'Pandora' Hijacks Android TVs for Cyberattacks ,2023-09-07, Botnet ,Cyber Threat,Cyber Threat
https://thehackernews.com/2023/09/outlook-breach-microsoft-reveals-how.html,  Outlook Hack: Microsoft Reveals How a Crash Dump Led to a Major Security Breach ,2023-09-07, Cyber Attack ,Email Hacking,Email Hacking
https://thehackernews.com/2023/09/zero-day-alert-latest-android-patch.html,  Zero-Day Alert: Latest Android Patch Update Includes Fix for Newly Actively Exploited Flaw ,2023-09-06, Zero Day ,Mobile Security,Mobile Security
https://thehackernews.com/2023/09/alert-phishing-campaigns-deliver-new.html,  Alert: Phishing Campaigns Deliver New SideTwist Backdoor and Agent Tesla Variant ,2023-09-06, Cyber Threat ,Malware,Malware
https://thehackernews.com/2023/09/9-alarming-vulnerabilities-uncovered-in.html,  9 Alarming Vulnerabilities Uncovered in SEL's Power Management Products ,2023-09-06, Vulnerability ,ICS,ICS
